"X","date","serial_number","model","failure","smart_1_raw","smart_4_raw","smart_5_raw","smart_7_raw","smart_9_raw","smart_12_raw","smart_187_raw","smart_188_raw","smart_189_raw","smart_190_raw","smart_191_raw","smart_192_raw","smart_193_raw","smart_194_raw","smart_195_raw","smart_196_raw","smart_197_raw","smart_198_raw","smart_199_raw","smart_200_raw","smart_201_raw","smart_220_raw","smart_224_raw","smart_225_raw","smart_226_raw","smart_242_raw","smart_250_raw","smart_251_raw","naVal"
71,"1/12/2018","W300CD8V","ST4000DM000",0,0.299899255319505,0.0234287839345482,0,1.69822777614441e-07,0.879321017045996,0.969230769230769,0,0,0.00208768267223382,0.789473684210526,0,0.0192018072289157,0.119229979602109,0.75,0.0844476712438198,0.140792094987648,0,0,0.000214571810032424,0.00697640326213442,0.0181542763750595,0.397933884297521,0.0221001769070314,0.0221001769070314,0.00826446280991736,0.494501771164594,0.688679177698401,0.457600276230107,1
72,"1/12/2018","Z300K8F7","ST4000DM000",0,0.335961051073107,0.0234287839345482,0,1.33124655931593e-07,0.879321017045996,0.969230769230769,0,0,0,0.789473684210526,0,0.0192018072289157,0.117671991311028,0.75,0.0844476712438198,0.140792094987648,0,0,0,0.00697640326213442,0.0181542763750595,0.397933884297521,0.0221001769070314,0.0221001769070314,0.00826446280991736,0.492198564760742,0.688679177698401,0.457600276230107,1
73,"1/12/2018","Z3029BK5","ST4000DM000",0,0.306457134692503,0.00185942729639271,0,3.27916641050802e-06,0.626749833349205,0.0769230769230769,0,0,0,0.684210526315789,0,0,0.0410375109274418,0.65,0.0844476712438198,0.140792094987648,0,0,0,0.00697640326213442,0.0181542763750595,0.397933884297521,0.0221001769070314,0.0221001769070314,0.00826446280991736,0.26823436045537,0.688679177698401,0.457600276230107,1
74,"1/12/2018","Z3029BLR","ST4000DM000",0,0.118642828042981,0.00185942729639271,0,3.26057348973057e-06,0.626749833349205,0.0769230769230769,0,0,0,0.657894736842105,0,0,0.0398007231979655,0.625,0.0844476712438198,0.140792094987648,0,0,0,0.00697640326213442,0.0181542763750595,0.397933884297521,0.0221001769070314,0.0221001769070314,0.00826446280991736,0.248961086171357,0.688679177698401,0.457600276230107,1
75,"1/12/2018","W300BVRK","ST4000DM000",0,0.276316875724119,0.0234287839345482,0.0135754907356448,1.47410058346724e-06,0.879749547662127,0.969230769230769,0,0,0.00208768267223382,0.763157894736842,0,0.0192018072289157,0.131125990092453,0.725,0.0844476712438198,0.140792094987648,0,0,0,0.00697640326213442,0.0181542763750595,0.397933884297521,0.0221001769070314,0.0221001769070314,0.00826446280991736,0.408360300679809,0.688679177698401,0.457600276230107,1
76,"1/12/2018","Z3025RLL","ST4000DM000",0,0.123218370258733,0.00185942729639271,0,2.88372318869019e-06,0.626654604323398,0.0769230769230769,0,0.0394736842105263,0,0.657894736842105,0,0,0.1051137116215,0.625,0.0844476712438198,0.140792094987648,0,0,0.000858287240129697,0.00697640326213442,0.0181542763750595,0.397933884297521,0.0221001769070314,0.0221001769070314,0.00826446280991736,0.423947657150318,0.688679177698401,0.457600276230107,1
77,"1/12/2018","Z3029AB7","ST4000DM000",0,0.178596994590252,0.00185942729639271,0,3.27032245144306e-06,0.626749833349205,0.0769230769230769,0,0,0,0.684210526315789,0,0,0.0396070094572042,0.65,0.0844476712438198,0.140792094987648,0,0,0,0.00697640326213442,0.0181542763750595,0.397933884297521,0.0221001769070314,0.0221001769070314,0.00826446280991736,0.260432927316399,0.688679177698401,0.457600276230107,1
78,"1/12/2018","Z3025QJW","ST4000DM000",0,0.205699733246918,0.00185942729639271,0,2.83039970949729e-06,0.626654604323398,0.0769230769230769,0,0,0,0.684210526315789,0,0,0.102267609738006,0.65,0.0844476712438198,0.140792094987648,0,0,0,0.00697640326213442,0.0181542763750595,0.397933884297521,0.0221001769070314,0.0221001769070314,0.00826446280991736,0.416071259942086,0.688679177698401,0.457600276230107,1
79,"1/12/2018","Z30269BW","ST4000DM000",0,0.0584400456039511,0.00185942729639271,0,3.07951025749554e-06,0.626678411579849,0.0769230769230769,0,0,0,0.684210526315789,0,0,0.100337095022385,0.65,0.0844476712438198,0.140792094987648,0,0,0,0.00697640326213442,0.0181542763750595,0.397933884297521,0.0221001769070314,0.0221001769070314,0.00826446280991736,0.371591717191165,0.688679177698401,0.457600276230107,1
80,"1/12/2018","Z305BFXV","ST4000DM000",0,0.193122418229043,0.00223131275567125,0,1.52218802768258e-06,0.374297685934673,0.0923076923076923,0,0.0789473684210526,0,0.657894736842105,0,0,0.102651725873533,0.625,0.0844476712438198,0.140792094987648,0,0,0.00131127217242037,0.00697640326213442,0.0181542763750595,0.397933884297521,0.0221001769070314,0.0221001769070314,0.00826446280991736,0.236849577975248,0.688679177698401,0.457600276230107,1
81,"1/12/2018","Z300K1HK","ST4000DM000",0,0.968183886975537,0.0163629602082559,0,3.63524402447002e-07,0.87870202837825,0.676923076923077,0,0,0.00208768267223382,0.684210526315789,0,0.0120481927710843,0.128771623089353,0.65,0.0844476712438198,0.140792094987648,0,0,0,0.00697640326213442,0.0181542763750595,0.397933884297521,0.0221001769070314,0.0221001769070314,0.00826446280991736,0.410588543014399,0.688679177698401,0.457600276230107,1
82,"1/12/2018","Z302A0P8","ST4000DM000",0,0.0866255076167346,0.00185942729639271,0,3.27638914037852e-06,0.626702218836301,0.0769230769230769,0,0,0,0.657894736842105,0,0,0.0450508622744973,0.625,0.0844476712438198,0.140792094987648,0,0,0,0.00697640326213442,0.0181542763750595,0.397933884297521,0.0221001769070314,0.0221001769070314,0.00826446280991736,0.193614132708692,0.688679177698401,0.457600276230107,1
83,"1/12/2018","W300A4NM","ST4000DM000",0,0.486908535646168,0.0234287839345482,0,1.70966604155205e-07,0.87924959527664,0.969230769230769,0,0,0.00208768267223382,0.763157894736842,0,0.0192018072289157,0.115001390765318,0.725,0.0844476712438198,0.140792094987648,0,0,2.38413122258249e-05,0.00697640326213442,0.0181542763750595,0.397933884297521,0.0221001769070314,0.0221001769070314,0.00826446280991736,0.494212254759171,0.688679177698401,0.457600276230107,1
84,"1/12/2018","Z301N2J5","ST4000DM000",0,0.396861780908122,0.00185942729639271,0,2.86264674030046e-06,0.626726026092753,0.0769230769230769,0,0,0,0.657894736842105,0,0,0.108592280590214,0.625,0.0844476712438198,0.140792094987648,0,0,0,0.00697640326213442,0.0181542763750595,0.397933884297521,0.0221001769070314,0.0221001769070314,0.00826446280991736,0.367957252315952,0.688679177698401,0.457600276230107,1
85,"1/12/2018","Z3029BA6","ST4000DM000",0,0.907332532787758,0.00185942729639271,0,1.80919432660529e-05,0.626654604323398,0.0769230769230769,0,0.0131578947368421,0,0.631578947368421,0,0,0.100282457813452,0.6,0.0844476712438198,0.140792094987648,0,0,0.000977493801258821,0.00697640326213442,0.0181542763750595,0.397933884297521,0.0221001769070314,0.0221001769070314,0.00826446280991736,0.316531900802799,0.688679177698401,0.457600276230107,1
86,"1/12/2018","W300AZ39","ST4000DM000",0,0.916882687855486,0.0234287839345482,0,8.98351589330926e-08,0.87924959527664,0.969230769230769,0,0,0.00417536534446764,0.763157894736842,0,0.0192018072289157,0.126380831280299,0.725,0.0844476712438198,0.140792094987648,0,0,4.76826244516498e-05,0.00697640326213442,0.0181542763750595,0.397933884297521,0.0221001769070314,0.0221001769070314,0.00826446280991736,0.431826639326456,0.688679177698401,0.457600276230107,1
87,"1/12/2018","Z302699Q","ST4000DM000",0,0.469446670792888,0.00185942729639271,0,2.8690558197489e-06,0.626678411579849,0.0769230769230769,0.00752177355502771,0,0,0.657894736842105,0,0,0.107863784471112,0.625,0.0844476712438198,0.140792094987648,0.000865519852861625,0.000865519852861625,0,0.00697640326213442,0.0181542763750595,0.397933884297521,0.0221001769070314,0.0221001769070314,0.00826446280991736,0.412206732923278,0.688679177698401,0.457600276230107,1
88,"1/12/2018","Z3029ALS","ST4000DM000",0,0.708217760112123,0.00185942729639271,0,2.86956995086761e-06,0.626654604323398,0.0769230769230769,0,0,0,0.710526315789474,0,0,0.111830776974224,0.675,0.0844476712438198,0.140792094987648,0,0,0,0.00697640326213442,0.0181542763750595,0.397933884297521,0.0221001769070314,0.0221001769070314,0.00826446280991736,0.467755108245794,0.688679177698401,0.457600276230107,1
89,"1/12/2018","Z3029AEN","ST4000DM000",0,0.720710848013299,0.00185942729639271,0,2.83592644937896e-06,0.626654604323398,0.0769230769230769,0,0,0,0.710526315789474,0,0,0.0989330843201144,0.675,0.0844476712438198,0.140792094987648,0,0,0,0.00697640326213442,0.0181542763750595,0.397933884297521,0.0221001769070314,0.0221001769070314,0.00826446280991736,0.349110251316535,0.688679177698401,0.457600276230107,1
90,"1/12/2018","W30083VG","ST4000DM000",0,0.506894787839794,0.00557828188917813,0,2.93675561836089e-07,0.606347014570041,0.230769230769231,0,0,0,0.763157894736842,0,0,0.108031007443906,0.725,0.0844476712438198,0.140792094987648,0,0,9.53652489032996e-05,0.00697640326213442,0.0181542763750595,0.397933884297521,0.0221001769070314,0.0221001769070314,0.00826446280991736,0.19804849860109,0.688679177698401,0.457600276230107,1
91,"1/12/2018","Z3025RLA","ST4000DM000",0,0.979485107078599,0.00185942729639271,0.000183452577508714,3.28406286520884e-06,0.626678411579849,0.0769230769230769,0.00158353127474268,0,0,0.631578947368421,0,0,0.0408437971866804,0.6,0.0844476712438198,0.140792094987648,0.00259655955858487,0.00259655955858487,0,0.00697640326213442,0.0181542763750595,0.397933884297521,0.0221001769070314,0.0221001769070314,0.00826446280991736,0.291232819911112,0.688679177698401,0.457600276230107,1
92,"1/12/2018","Z3029BG0","ST4000DM000",0,0.838820478080852,0.00185942729639271,0,3.27153231320598e-06,0.626749833349205,0.0769230769230769,0,0,0,0.684210526315789,0,0,0.0451319902513974,0.65,0.0844476712438198,0.140792094987648,0,0,0,0.00697640326213442,0.0181542763750595,0.397933884297521,0.0221001769070314,0.0221001769070314,0.00826446280991736,0.260471701834982,0.688679177698401,0.457600276230107,1
93,"1/12/2018","W300CDJ1","ST4000DM000",0,0.897370618919476,0.0163629602082559,0,3.70690725093385e-07,0.878940100942767,0.676923076923077,0,0,0.00208768267223382,0.763157894736842,0,0.0120481927710843,0.129005072982066,0.725,0.0844476712438198,0.140792094987648,0,0,0,0.00697640326213442,0.0181542763750595,0.397933884297521,0.0221001769070314,0.0221001769070314,0.00826446280991736,0.410050869690043,0.688679177698401,0.457600276230107,1
94,"1/12/2018","Z300K9LT","ST4000DM000",0,0.184643740935093,0.0163629602082559,0,3.49795268706527e-07,0.878916293686316,0.676923076923077,0,0,0.0250521920668058,0.710526315789474,0,0.0120481927710843,0.129899136400964,0.675,0.0844476712438198,0.140792094987648,0,0,0,0.00697640326213442,0.0181542763750595,0.397933884297521,0.0221001769070314,0.0221001769070314,0.00826446280991736,0.41064024237251,0.688679177698401,0.457600276230107,1
95,"1/12/2018","Z3026ZHF","ST4000DM000",0,0.725227244367422,0.00297508367422834,0,3.270807389501e-06,0.626702218836301,0.123076923076923,0,0,0,0.657894736842105,0,0,0.0410855254443826,0.625,0.0844476712438198,0.140792094987648,0,0,0,0.00697640326213442,0.0181542763750595,0.397933884297521,0.0221001769070314,0.0221001769070314,0.00826446280991736,0.235036736692416,0.688679177698401,0.457600276230107,1
96,"1/12/2018","Z300JZGN","ST4000DM000",0,0.17088842657779,0.0163629602082559,0,3.72307627013515e-07,0.878678221121798,0.676923076923077,0,0,0.022964509394572,0.736842105263158,0,0.0120481927710843,0.128036504278259,0.7,0.0844476712438198,0.140792094987648,0,0,0,0.00697640326213442,0.0181542763750595,0.397933884297521,0.0221001769070314,0.0221001769070314,0.00826446280991736,0.408228467316626,0.688679177698401,0.457600276230107,1
