date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_22_normalized,smart_22_raw,smart_177_normalized,smart_177_raw,smart_179_normalized,smart_179_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw
2018-02-20,S301NYAD,ST4000DM000,4000787030016,1,118,171939856,,,96,0,100,5,100,0,87,622769439,,,78,19450,100,0,,,100,3,,,,,,,,,,,,,,,85,15,100,0,76,24,100,0,100,0,78,22,100,0,100,0,1,235059,22,22,,,,,99,232,99,232,200,0,,,,,,,,,,,,,,,,,,,100,18172,100,23611380648,100,73089452656,,,,,,,,,,
2018-02-20,Z3025PGA,ST4000DM000,4000787030016,1,108,19842624,,,92,0,100,15,100,0,82,192943830,,,68,28823,100,0,,,100,15,,,,,,,,,,,,,,,100,0,100,0,100,0,100,4,95,5,75,25,100,0,100,1,34,133076,25,25,,,,,98,392,98,392,200,0,,,,,,,,,,,,,,,,,,,100,28143,100,25132893902,100,211921614317,,,,,,,,,,
2018-02-20,Z3011WXN,ST4000DM000,4000787030016,1,118,182140752,,,91,0,100,20,100,0,79,91601123,,,60,35424,100,0,,,100,20,,,,,,,,,,,,,,,99,1,100,0,94,6,100,0,85,15,74,26,100,0,100,4,67,67258,26,26,,,,,99,192,99,192,200,0,,,,,,,,,,,,,,,,,,,100,35184,100,30520650232,100,253754552271,,,,,,,,,,
2018-02-21,W300BZVA,ST4000DM000,4000787030016,1,117,124030120,,,93,0,100,33,100,0,79,8789685515,,,57,38249,100,0,,,100,33,,,,,,,,,,,,,,,100,0,100,0,94,6,100,0,98,2,76,24,100,0,100,5,69,62860,24,24,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,38016,100,29676087218,100,288449952754,,,,,,,,,,
2018-02-21,Z300YLXR,ST4000DM000,4000787030016,1,115,91537176,,,95,0,100,5,100,0,86,410494199,,,67,29041,100,0,,,100,5,,,,,,,,,,,,,,,99,1,100,0,100,0,100,0,95,5,80,20,100,0,100,2,93,14505,20,20,,,,,99,208,99,208,200,0,,,,,,,,,,,,,,,,,,,100,28935,100,24889353729,100,242904683318,,,,,,,,,,
2018-02-21,Z300ZV8L,ST4000DM000,4000787030016,1,111,32113360,,,91,0,100,12,100,0,80,111336558,,,60,35451,100,0,,,100,12,,,,,,,,,,,,,,,99,1,100,0,100,0,100,0,94,6,77,23,100,0,100,1,89,23576,23,23,,,,,100,160,100,160,200,0,,,,,,,,,,,,,,,,,,,100,35367,100,28958325564,100,249262548766,,,,,,,,,,
2018-02-21,Z305B9ZA,ST4000DM000,4000787030016,1,119,205739328,,,95,0,100,5,100,0,88,712472762,,,80,17835,100,0,,,100,5,,,,,,,,,,,,,,,96,4,100,0,85,15,100,0,100,0,66,34,100,0,100,0,96,9861,34,34,,,,,100,8,100,8,200,0,,,,,,,,,,,,,,,,,,,100,17765,100,35296711352,100,79019249507,,,,,,,,,,
2018-02-22,S301PTE9,ST4000DM000,4000787030016,1,120,2047104,,,98,0,100,2,100,0,89,909570203,,,77,20327,100,0,,,100,2,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,79,21,100,0,100,0,96,9301,21,21,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,20261,100,42359688616,100,83516668646,,,,,,,,,,
2018-02-23,Z30149LC,ST4000DM000,4000787030016,1,108,19437560,,,92,0,100,17,100,0,83,4504216216,,,59,36362,100,0,,,100,17,,,,,,,,,,,,,,,99,1,100,0,100,0,100,0,77,23,71,29,100,0,100,5,92,17264,29,29,,,,,100,32,100,32,200,0,,,,,,,,,,,,,,,,,,,100,36295,100,29637957864,100,269884720439,,,,,,,,,,
2018-02-24,Z300X1KZ,ST4000DM000,4000787030016,1,118,185601104,,,92,0,100,13,88,15128,84,291722837,,,59,36787,100,0,,,100,13,,,,,,,,,,,,,,,100,0,100,0,95,5,100,0,95,5,71,29,100,0,100,6,98,4633,29,29,,,,,100,120,100,120,200,0,,,,,,,,,,,,,,,,,,,100,36766,100,31094257358,100,255678490557,,,,,,,,,,
2018-02-24,Z305CMA0,ST4000DM000,4000787030016,1,114,78505880,,,96,0,100,4,100,0,88,760511517,,,80,17906,100,0,,,100,4,,,,,,,,,,,,,,,99,1,100,0,84,16,100,0,100,0,70,30,100,0,100,0,97,7343,30,30,,,,,100,8,100,8,200,0,,,,,,,,,,,,,,,,,,,100,17820,100,35801468328,100,69865527923,,,,,,,,,,
2018-02-26,Z304KC0A,ST4000DM000,4000787030016,1,111,32815280,,,93,0,100,7,100,0,89,888655840,,,77,20261,100,0,,,100,7,,,,,,,,,,,,,,,98,2,100,0,99,1,100,0,100,0,75,25,100,0,100,0,93,15887,25,25,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,20108,100,39955922392,100,73085649640,,,,,,,,,,
2018-02-26,S300YPMQ,ST4000DM000,4000787030016,1,120,243700448,,,92,0,100,16,100,0,89,899008542,,,73,24106,100,0,,,100,16,,,,,,,,,,,,,,,98,2,100,0,68,32,100,0,100,0,76,24,100,0,100,0,21,159955,24,24,,,,,99,192,99,192,200,0,,,,,,,,,,,,,,,,,,,100,23301,100,36217387440,100,73047830421,,,,,,,,,,
2018-02-27,Z300YMY9,ST4000DM000,4000787030016,1,118,176681392,,,91,0,100,11,97,3776,83,215767025,,,67,29162,100,0,,,100,11,,,,,,,,,,,,,,,99,1,100,0,96,4,100,0,89,11,71,29,100,0,100,1,98,5081,29,29,,,,,99,224,99,224,200,0,,,,,,,,,,,,,,,,,,,100,29118,100,24571097823,100,177086315497,,,,,,,,,,
2018-02-27,Z300YVQS,ST4000DM000,4000787030016,1,117,140202888,,,97,0,100,3,97,4080,81,166973467,,,67,29335,100,0,,,100,3,,,,,,,,,,,,,,,99,1,100,0,100,0,100,0,77,23,78,22,100,0,100,1,100,845,22,22,,,,,100,104,100,104,200,0,,,,,,,,,,,,,,,,,,,100,29314,100,25170291734,100,167276052877,,,,,,,,,,
2018-02-27,Z300X288,ST4000DM000,4000787030016,1,114,70479800,,,91,0,100,19,91,11560,84,244789880,,,58,36820,100,0,,,100,19,,,,,,,,,,,,,,,100,0,100,0,17,83,100,0,91,9,74,26,100,0,100,8,85,30864,26,26,,,,,99,168,99,168,200,1,,,,,,,,,,,,,,,,,,,100,36691,100,30037393278,100,289322887508,,,,,,,,,,
2018-03-01,Z305DGGA,ST4000DM000,4000787030016,1,117,163173480,,,97,0,100,3,100,0,89,814989235,,,81,17189,100,0,,,100,3,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,72,28,100,0,100,0,99,3903,28,28,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,17145,100,36226114632,100,96841158458,,,,,,,,,,
2018-03-02,S300VL6S,ST4000DM000,4000787030016,1,112,47382352,,,97,0,100,5,99,936,77,58335793,,,75,22712,100,0,,,100,3,,,,,,,,,,,,,,,98,2,100,0,1,170,100,0,100,0,74,26,100,0,100,0,77,46239,26,26,,,,,99,304,99,304,200,0,,,,,,,,,,,,,,,,,,,100,22459,100,48747180208,100,74527756072,,,,,,,,,,
2018-03-02,Z3015J7X,ST4000DM000,4000787030016,1,114,65740992,,,92,0,100,10,100,0,89,864599143,,,61,34171,100,0,,,100,10,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,81,19,100,0,100,0,89,23331,19,19,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,33973,100,26680326340,100,192965006871,,,,,,,,,,
2018-03-05,W300BNCT,ST4000DM000,4000787030016,1,115,198987808,,,92,0,100,15,98,3032,86,415732030,,,54,41116,100,0,,,100,15,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,98,2,77,23,100,0,100,5,94,13116,23,23,,,,,82,3080,82,3080,200,0,,,,,,,,,,,,,,,,,,,100,41045,100,30929110596,100,188841348511,,,,,,,,,,
2018-03-05,Z3025934,ST4000DM000,4000787030016,1,117,161983056,,,91,0,100,9,100,0,81,140767849,,,67,29160,100,0,,,100,9,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,96,4,77,23,100,0,100,1,91,18423,23,23,,,,,97,496,97,496,200,0,,,,,,,,,,,,,,,,,,,100,29090,100,26640793873,100,194295008889,,,,,,,,,,
2018-03-05,Z302FD8T,ST4000DM000,4000787030016,1,113,50558224,,,92,0,100,10,100,0,78,75987107,,,70,26885,100,0,,,100,10,,,,,,,,,,,,,,,100,0,100,0,99,1,100,0,100,0,74,26,100,0,100,0,83,34396,26,26,,,,,86,2336,86,2336,200,0,,,,,,,,,,,,,,,,,,,100,26663,100,25991916462,100,233812326290,,,,,,,,,,
2018-03-05,Z304HTHF,ST4000DM000,4000787030016,1,98,78287178,,,97,0,100,3,100,32,89,937371748,,,78,20115,100,0,,,100,3,,,,,,,,,,,,,,,100,0,100,0,85,15,100,0,100,0,80,20,100,0,100,0,98,5410,20,20,,,,,98,464,98,464,200,0,,,,,,,,,,,,,,,,,,,100,20067,100,43195067632,100,77822251711,,,,,,,,,,
2018-03-06,Z3025QPZ,ST4000DM000,4000787030016,1,108,17552016,,,92,0,100,16,100,16,90,987017831,,,68,28366,100,0,,,100,16,,,,,,,,,,,,,,,100,0,100,0,91,9,100,0,100,0,78,22,100,0,100,0,57,86737,22,22,,,,,100,128,100,128,200,0,,,,,,,,,,,,,,,,,,,100,27884,100,22850866858,100,197861609083,,,,,,,,,,
2018-03-07,Z3059KPY,ST4000DM000,4000787030016,1,119,208007896,,,94,0,100,7,100,8,87,637359796,,,78,19807,100,0,,,100,6,,,,,,,,,,,,,,,88,12,100,0,82,18,100,0,100,0,81,19,100,0,100,0,5,190029,19,19,,,,,100,8,100,8,200,0,,,,,,,,,,,,,,,,,,,100,18777,100,27011289808,100,79647025001,,,,,,,,,,
2018-03-07,Z304LHP6,ST4000DM000,4000787030016,1,117,164768792,,,94,0,100,7,100,16,89,908384727,,,78,19657,100,0,,,100,6,,,,,,,,,,,,,,,98,2,100,0,59,41,100,0,100,0,77,23,100,0,100,0,84,33537,23,23,,,,,100,104,100,104,200,0,,,,,,,,,,,,,,,,,,,100,19252,100,40148511448,100,69304536566,,,,,,,,,,
2018-03-08,S301NLRH,ST4000DM000,4000787030016,1,114,79834920,,,92,0,100,9,100,0,90,940021003,,,76,21170,100,0,,,100,9,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,78,22,100,0,100,0,97,6942,22,22,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,21074,100,43173785560,100,63327222415,,,,,,,,,,
2018-03-09,Z304KBQD,ST4000DM000,4000787030016,1,114,153108824,,,93,0,100,7,99,1792,90,958436357,,,77,20525,100,0,,,100,7,,,,,,,,,,,,,,,98,2,100,0,43,57,100,0,100,0,77,23,100,0,100,0,93,14267,23,23,,,,,99,168,99,168,200,0,,,,,,,,,,,,,,,,,,,100,20378,100,40407397432,100,74572399744,,,,,,,,,,
2018-03-09,Z300GQ33,ST4000DM000,4000787030016,1,109,129177800,,,92,0,100,22,94,7744,84,333563902,,,54,40752,100,0,,,100,22,,,,,,,,,,,,,,,100,0,100,0,58,42,100,0,100,0,77,23,100,0,100,2,14,172366,23,23,,,,,90,1720,90,1720,200,0,,,,,,,,,,,,,,,,,,,100,40138,100,34677707734,100,352451151100,,,,,,,,,,
2018-03-10,S300YH13,ST4000DM000,4000787030016,1,108,16458432,,,91,0,100,21,100,0,89,853896938,,,74,23494,100,0,,,100,18,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,80,20,100,0,100,0,85,31981,20,20,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,23355,100,23719634458,100,107368314328,,,,,,,,,,
2018-03-11,Z300NPLZ,ST4000DM000,4000787030016,1,118,194193200,,,91,0,100,18,100,0,84,240019325,,,57,38449,100,0,,,100,18,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,94,6,78,22,100,0,100,6,73,55078,22,22,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,38242,100,30864612144,100,313228625462,,,,,,,,,,
2018-03-12,Z302FZXM,ST4000DM000,4000787030016,1,118,192410848,,,92,0,100,16,100,0,90,990756247,,,70,27024,100,0,,,100,16,,,,,,,,,,,,,,,100,0,100,0,100,0,100,11,100,0,80,20,100,0,100,0,51,98371,20,20,,,,,100,144,100,144,200,0,,,,,,,,,,,,,,,,,,,100,26666,100,27067939827,100,241251177997,,,,,,,,,,
2018-03-12,W300DCRV,ST4000DM000,4000787030016,1,108,14914016,,,91,0,100,22,100,0,85,348763761,,,53,41397,100,0,,,100,21,,,,,,,,,,,,,,,100,0,100,0,99,1,100,0,96,4,76,24,100,0,100,9,66,68882,24,24,,,,,99,200,99,200,200,0,,,,,,,,,,,,,,,,,,,100,41103,100,29579027754,100,187510664301,,,,,,,,,,
2018-03-14,Z304JLA6,ST4000DM000,4000787030016,1,118,186046472,,,96,0,100,4,100,0,90,978714494,,,77,20287,100,0,,,100,4,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,78,22,100,0,100,0,95,10473,22,22,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,20135,100,41690069080,100,71980640887,,,,,,,,,,
2018-03-14,Z305D27Y,ST4000DM000,4000787030016,1,118,183801704,,,91,0,100,12,100,0,89,852858504,,,80,18330,100,0,,,100,12,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,78,22,100,0,100,0,96,8778,22,22,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,18263,100,36538417760,100,114170269099,,,,,,,,,,
2018-03-14,S301PS72,ST4000DM000,4000787030016,1,118,176919472,,,93,0,100,7,100,0,77,54319653,,,76,21316,100,0,,,100,6,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,77,23,100,0,100,0,97,7601,23,23,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,21216,100,46351418920,100,74057993964,,,,,,,,,,
2018-03-14,Z300HQDD,ST4000DM000,4000787030016,1,119,225579976,,,91,0,100,29,100,0,84,300176306,,,55,40209,100,0,,,100,29,,,,,,,,,,,,,,,99,1,100,0,100,0,100,0,93,7,71,29,100,0,100,6,55,90003,29,29,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,39809,100,32034167382,100,336755768482,,,,,,,,,,
2018-03-15,Z304K43J,ST4000DM000,4000787030016,1,100,113615043,,,92,0,100,11,100,384,87,635491208,,,78,20134,100,0,,,100,10,,,,,,,,,,,,,,,99,1,100,0,82,18,100,1,100,0,81,19,100,0,100,0,34,133403,19,19,,,,,99,184,99,184,200,0,,,,,,,,,,,,,,,,,,,100,19341,100,27447185504,100,68877889671,,,,,,,,,,
2018-03-17,Z300PB69,ST4000DM000,4000787030016,1,107,13078992,,,91,0,100,18,100,0,84,261875770,,,57,38437,100,0,,,100,18,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,97,3,74,26,100,0,100,7,76,48194,26,26,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,38258,100,31607430336,100,296467696383,,,,,,,,,,
2018-03-17,Z30111G6,ST4000DM000,4000787030016,1,120,240311328,,,91,0,100,13,100,0,81,126509592,,,59,36028,100,0,,,100,13,,,,,,,,,,,,,,,100,0,100,0,94,6,100,0,82,18,74,26,100,0,100,1,86,28471,26,26,,,,,100,8,100,8,200,0,,,,,,,,,,,,,,,,,,,100,35923,100,29031766922,100,256764884380,,,,,,,,,,
2018-03-17,S301KX17,ST4000DM000,4000787030016,1,117,162743800,,,91,0,100,8,100,0,69,9091805,,,77,20881,100,0,,,100,8,,,,,,,,,,,,,,,98,2,100,0,100,0,100,0,100,0,74,26,100,0,100,0,95,10513,26,26,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,20804,100,43045381416,100,82419832348,,,,,,,,,,
2018-03-17,Z300XEFF,ST4000DM000,4000787030016,1,116,110065704,,,91,0,100,29,97,3184,84,300011671,,,57,38250,100,0,,,100,29,,,,,,,,,,,,,,,99,1,100,0,100,0,100,0,79,21,75,25,100,0,100,7,94,12906,25,25,,,,,98,328,98,328,200,0,,,,,,,,,,,,,,,,,,,100,38180,100,34093308056,100,260306432093,,,,,,,,,,
2018-03-20,Z3025L8R,ST4000DM000,4000787030016,1,109,24154104,,,92,0,100,16,100,0,83,224734729,,,67,29496,100,0,,,100,16,,,,,,,,,,,,,,,100,0,100,0,100,0,100,3,95,5,73,27,100,0,100,1,31,138107,27,27,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,28814,100,25540503267,100,236355720642,,,,,,,,,,
2018-03-21,W300KKQW,ST4000DM000,4000787030016,1,116,115409120,,,92,0,100,16,99,928,84,288150325,,,57,38403,100,0,,,100,17,,,,,,,,,,,,,,,99,1,100,0,100,0,100,0,91,9,73,27,100,0,100,4,88,24161,27,27,,,,,100,104,100,104,200,0,,,,,,,,,,,,,,,,,,,100,38298,100,31476428308,100,263320510033,,,,,,,,,,
2018-03-21,Z304JNKY,ST4000DM000,4000787030016,1,108,19141776,,,97,0,100,3,100,8,90,982937183,,,77,20504,100,0,,,100,3,,,,,,,,,,,,,,,98,2,100,0,73,27,100,0,100,0,75,25,100,0,100,0,99,2254,25,25,,,,,100,16,100,16,200,0,,,,,,,,,,,,,,,,,,,100,20444,100,43852130408,100,90741818640,,,,,,,,,,
2018-03-22,Z300ZKA7,ST4000DM000,4000787030016,1,114,66482344,,,91,0,100,12,100,0,82,187060671,,,67,29713,100,0,,,100,12,,,,,,,,,,,,,,,99,1,100,0,100,0,100,2,79,21,77,23,100,0,100,2,81,38420,23,23,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,29435,100,24533127227,100,194363929637,,,,,,,,,,
2018-03-23,Z305D493,ST4000DM000,4000787030016,1,119,210298760,,,92,0,100,9,100,0,89,912672655,,,79,18799,100,0,,,100,9,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,75,25,100,0,100,0,98,5435,25,25,,,,,99,192,99,192,200,0,,,,,,,,,,,,,,,,,,,100,18721,100,38164049112,100,90348149430,,,,,,,,,,
2018-03-24,Z304KC9S,ST4000DM000,4000787030016,1,114,82826696,,,95,0,100,5,100,0,75,41771525,,,77,20869,100,0,,,100,5,,,,,,,,,,,,,,,100,0,100,0,98,2,100,0,100,0,78,22,100,0,100,0,95,10666,22,22,,,,,100,64,100,64,200,0,,,,,,,,,,,,,,,,,,,100,20744,100,42094398136,100,105333591511,,,,,,,,,,
2018-03-24,S301NKTA,ST4000DM000,4000787030016,1,111,142320057,,,92,0,100,12,100,24,79,95003725,,,76,21554,100,0,,,100,11,,,,,,,,,,,,,,,100,0,100,0,92,8,100,0,100,0,81,19,100,0,100,0,97,7996,19,19,,,,,100,40,100,40,200,0,,,,,,,,,,,,,,,,,,,100,21452,100,45150821520,100,78977906910,,,,,,,,,,
2018-03-24,Z304HTH9,ST4000DM000,4000787030016,1,111,29388800,,,95,0,100,5,100,0,90,981192082,,,77,20564,100,0,,,100,5,,,,,,,,,,,,,,,98,2,100,0,88,12,100,0,100,0,77,23,100,0,100,0,97,6998,23,23,,,,,99,304,99,304,200,0,,,,,,,,,,,,,,,,,,,100,20517,100,44129526032,100,100365119410,,,,,,,,,,
2018-03-26,Z3029B3M,ST4000DM000,4000787030016,1,116,106263296,,,92,0,100,14,100,0,76,42228642,,,69,27746,100,0,,,100,14,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,76,24,100,0,100,0,81,39023,24,24,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,27503,100,23618796458,100,258384949528,,,,,,,,,,
2018-03-27,Z3020W6P,ST4000DM000,4000787030016,1,111,31120088,,,95,0,100,5,100,0,81,146988431,,,66,30011,100,0,,,100,5,,,,,,,,,,,,,,,98,2,100,0,100,0,100,0,91,9,78,22,100,0,100,0,97,6480,22,22,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,29970,100,23910974016,100,170077076195,,,,,,,,,,
2018-03-27,S301GQ1G,ST4000DM000,4000787030016,1,120,236530640,,,98,0,100,2,100,0,70,12321729,,,76,21124,100,0,,,100,2,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,74,26,100,0,100,0,96,9136,26,26,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,21051,100,43286668272,100,73317570919,,,,,,,,,,
2018-03-27,Z3025LWT,ST4000DM000,4000787030016,1,119,223137464,,,92,0,100,10,100,0,78,78334916,,,67,29496,100,0,,,100,10,,,,,,,,,,,,,,,100,0,100,0,100,0,100,7,88,12,75,25,100,0,100,1,1,317737,25,25,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,27253,100,24274525490,100,201252660665,,,,,,,,,,
2018-03-29,S300ZR3S,ST4000DM000,4000787030016,1,118,194688112,,,92,0,100,11,100,0,81,152401501,,,73,24031,100,0,,,100,11,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,71,29,100,0,100,0,82,36623,29,29,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,23740,100,49404327328,100,79737778356,,,,,,,,,,
2018-03-29,W300K134,ST4000DM000,4000787030016,1,111,33136960,,,92,0,100,17,100,0,84,287645514,,,56,38598,100,0,,,100,18,,,,,,,,,,,,,,,99,1,100,0,100,0,100,0,97,3,74,26,100,0,100,4,84,33843,26,26,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,38443,100,31345901260,100,279627192872,,,,,,,,,,
2018-03-30,W300L6LB,ST4000DM000,4000787030016,1,111,40346344,,,92,0,100,18,100,0,84,291997455,,,56,38618,100,0,,,100,19,,,,,,,,,,,,,,,99,1,100,0,100,0,100,0,93,7,76,24,100,0,100,3,83,34064,24,24,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,38480,100,31418361756,100,279403841279,,,,,,,,,,
2018-04-01,S301PRMW,ST4000DM000,4000787030016,1,115,95778448,,,96,0,100,4,100,0,88,735861986,,,77,20424,100,0,,,100,3,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,78,22,100,0,100,0,39,122194,22,22,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,19678,100,28650180208,100,80641845166,,,,,,
2018-04-03,Z3068Y7A,ST4000DM000,4000787030016,1,117,138529720,,,93,0,100,7,100,0,75,37465218,,,96,3562,100,0,,,100,7,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,79,21,100,0,100,0,41,119014,21,21,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,3088,100,7910123387,100,19286879268,,,,,,
2018-04-03,Z300TBP2,ST4000DM000,4000787030016,1,114,65075184,,,91,0,100,15,100,0,85,13861493564,,,57,37691,100,0,,,100,15,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,99,1,83,17,100,0,100,1,5,190813,17,17,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,37034,100,28721074088,100,189694239780,,,,,,
2018-04-03,Z300KJ26,ST4000DM000,4000787030016,1,109,21209968,,,91,0,100,25,100,0,80,116861788,,,56,38991,100,0,,,100,25,,,,,,,,,,,,,,,,,,,99,1,100,0,100,0,100,0,91,9,77,23,100,0,100,5,1,292323,23,23,,,,,100,0,100,0,200,1,,,,,,,,,,,,,,,,,,,100,37812,100,30132883632,100,289909614786,,,,,,
2018-04-04,Z30149QF,ST4000DM000,4000787030016,1,120,461592,,,91,0,100,39,100,0,89,878953678,,,61,34902,100,0,,,100,38,,,,,,,,,,,,,,,,,,,99,1,100,0,100,0,100,0,100,0,80,20,100,0,100,29,82,37250,20,20,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,34670,100,26806304484,100,140438792821,,,,,,
2018-04-07,Z305GWV9,ST4000DM000,4000787030016,1,114,73207608,,,93,0,100,7,100,0,89,930753760,,,79,18725,100,0,,,100,7,,,,,,,,,,,,,,,,,,,100,0,100,0,88,12,100,0,100,0,75,25,100,0,100,0,99,3206,25,25,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,18700,100,42560483200,100,81026164213,,,,,,
2018-04-10,Z304KCR4,ST4000DM000,4000787030016,1,119,223875808,,,92,0,100,9,100,8,90,974929289,,,77,20984,100,0,,,100,9,,,,,,,,,,,,,,,,,,,98,2,100,0,85,15,100,0,100,0,79,21,100,0,100,0,98,5851,21,21,,,,,100,16,100,16,200,0,,,,,,,,,,,,,,,,,,,100,20932,100,42797816240,100,93865528533,,,,,,
2018-04-10,S3019QKZ,ST4000DM000,4000787030016,1,117,167391584,,,91,0,100,10,100,0,87,635223139,,,81,17118,100,0,,,100,10,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,78,22,100,0,100,0,45,110397,22,22,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,16461,100,13227249581,100,62584610164,,,,,,
2018-04-10,W300KMBN,ST4000DM000,4000787030016,1,118,170671704,,,91,0,100,19,100,0,84,289221758,,,56,38880,100,0,,,100,19,,,,,,,,,,,,,,,,,,,99,1,100,0,100,0,100,0,96,4,78,22,100,0,100,3,78,45281,22,22,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,38691,100,31475316474,100,270716859970,,,,,,
2018-04-13,Z3025W9T,ST4000DM000,4000787030016,1,104,175701986,,,92,0,100,14,100,40,86,424108755,,,65,30822,100,0,,,100,14,,,,,,,,,,,,,,,,,,,100,0,100,0,1,108,100,0,94,6,82,18,100,0,100,7,96,9931,18,18,,,,,48,8600,48,8600,200,0,,,,,,,,,,,,,,,,,,,100,30726,100,25603316010,100,257136505451,,,,,,
2018-04-14,Z300YM2H,ST4000DM000,4000787030016,1,114,59220760,,,93,0,100,7,100,0,81,131641513,,,66,30318,100,0,,,100,7,,,,,,,,,,,,,,,,,,,97,3,100,0,100,0,100,0,88,12,75,25,100,0,100,1,89,23315,25,25,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,30162,100,24258443815,100,162896362787,,,,,,
